Id,User_id,Movie_id,Date,Is_liked,Is_on_my_list
12698f11-e84c-4548-9dff-7f1ee9113b5b,1205,99080,2020-05-24,0,0
d6727d1f-b6d8-4a30-8612-94f20544ff6c,1205,10400,2020-06-01,0,0
5f336c4b-0fea-4128-82d4-d0891d2a50e3,1205,6040,2020-11-12,1,1
8883872c-c641-4639-b504-b53fc715c08d,1205,35790,2020-08-18,0,0
113313c1-6320-4340-bc63-4b70ffc24faf,1205,1421,2020-04-29,1,0
a82bae81-4b5f-49fd-9955-e38f9ff4676b,1205,33987,2020-03-23,0,1
1588f060-2ea6-4e89-adb1-e83a79e28405,1205,3854,2020-01-16,0,0
12504d08-c58f-4368-9e40-5c65e5ff889b,1205,79141,2020-01-27,1,1
1cf502da-1819-4f2e-b24b-df42500f46d9,1205,62568,2020-11-13,0,0
bf743edc-b79c-4172-9a02-2f67fd9f28f5,1205,3137,2020-06-07,1,1
364e1f06-df26-4b78-9f91-37bd445827a5,1205,110356,2020-02-19,1,1
3b308003-ddd4-4091-b845-310cec0d3ccc,1205,36983,2020-09-18,1,1
f0dfc7c3-441e-46a7-90a7-c52fd6480ad9,1205,2190,2020-11-19,0,1
bcbace4a-e6f0-4491-aadc-e779018e4039,1206,75663,2020-10-24,1,0
0d726927-8685-4b80-9563-3bcd49d7668f,1206,81355,2020-11-01,0,1
4c1dfef1-2fc1-43a3-91e8-fe70f64e5feb,1206,126164,2020-03-11,0,0
6620f431-616f-4a1a-a089-d659d6d3e7ee,1206,45950,2020-01-11,0,0
c3fa1902-679d-487e-9e2b-dd4fbc7e6e9c,1206,98754,2020-02-23,1,1
cdc2fb8c-5fe2-41d8-9820-2ade1566330e,1206,75123,2020-09-04,1,1
0d41b5c5-8a3c-40be-a1c5-c3b1dfd30b64,1206,4331,2020-10-31,1,1
2521fc2f-1ee9-4a73-b66b-7afc01f2917d,1206,14141,2020-08-23,0,1
ccb9a11e-9756-42c5-966a-5d01f9e8935b,1206,32692,2020-12-14,1,0
810c2858-0f48-4540-adb2-1ee233ebc6b0,1206,87050,2020-07-16,0,1
632edf87-cea3-4e58-9db0-f8c5b36b3452,1206,82747,2020-04-29,1,1
3159f185-2825-4450-9b83-3b51633cc757,1206,8974,2020-04-12,0,1
2eb8a4d1-db4f-431e-aa49-e3794979061d,1206,89844,2020-11-14,0,1
741bf529-02bc-433a-b23e-33267063f8d1,1206,92468,2020-04-28,1,1
d1a7fd58-0320-4ea3-be44-528906ce434f,1206,58539,2020-08-24,1,0
dc7131ee-5163-44b9-8708-573d4f854284,1206,63210,2020-03-04,0,0
2ad176f4-7ca3-4085-af93-3c4119ac03cc,1206,68427,2020-10-19,0,0
887aa431-69a9-4b6c-9b6b-eafa689f2b40,1206,32868,2021-01-13,1,0
b1efddbf-f526-4f9e-864f-f6293db99f5b,1206,32871,2020-09-29,1,0
2588866b-1133-422b-97fe-fd61ba1d26e3,1206,82104,2020-11-07,1,0
f95a133e-bc4e-46cd-8b94-96a30c6cb623,1206,124010,2020-05-19,1,1
4d0482f7-f46a-44ba-a095-1d943f6b0132,1206,32368,2020-12-01,1,1
b1180c23-f84b-40de-8371-3d051490499a,1206,7072,2020-10-29,0,1
b406e06f-1a65-4155-8202-b6383b4acdf5,1206,387,2020-03-23,0,0
d72297e0-dec3-4192-8d7f-90a4931395ba,1206,71673,2020-01-22,0,0
6eb325d1-7360-4af6-8221-7e50774fa940,1207,21409,2020-10-02,0,1
62a86044-c003-42ca-9cb2-ad2b4b1bea99,1207,83247,2020-07-22,0,1
2c718e60-ae13-4fa1-abd0-308131864d15,1207,75775,2020-12-14,0,0
ec37e71e-8c22-4890-a1a4-dd245b7a6138,1207,5622,2020-08-03,0,0
2e539915-e518-476a-a819-e97823c5938c,1207,80213,2020-07-28,1,0
52bf9817-b079-4379-b23b-e900376c71a5,1207,68188,2020-01-01,0,0
5ac620e3-f51b-4c30-a2e7-35319afc433f,1207,35894,2020-05-10,0,1
2d6bb673-2bc7-4614-862a-fe3600965a84,1207,110492,2020-08-28,0,0
18fdc4b1-a893-4686-8618-45fd39114217,1207,39331,2020-12-23,1,0
c7831f23-5d06-4f8a-824b-681ceca429cf,1207,93392,2020-01-07,0,0
6435de63-4304-4b2b-8f5a-89d47a2c1e8f,1207,3868,2020-06-02,0,0
2229ebbd-100e-41db-a429-3518543c94cf,1207,110316,2020-04-28,0,1
b071f3f6-cc79-4655-a1a8-5e694da4d29a,1207,77939,2020-12-05,0,0
3f3ceb62-0073-49a2-8e12-37db80851009,1207,82739,2021-01-19,0,0
8d43f46b-04ac-464f-a17a-a0f828c073c2,1207,1855,2020-11-16,1,0
74a10802-9116-4958-b539-c2331ce65a44,1207,12961,2020-07-05,1,1
9771e82d-c2c2-4095-875a-e609b90a78c5,1207,99583,2020-09-27,1,1
ed206a5c-562b-45b0-ad36-020096ebd9e7,1207,61864,2020-06-19,0,0
4049a4e6-b190-4abf-9c7c-6e5a08e8f8df,1207,76438,2020-09-24,0,1
08d0f54b-fd26-4f79-8eca-6f009432b0de,1207,69478,2020-09-01,0,0
c09e3082-23fc-40e5-82f3-c49d7ddc3fd2,1207,128010,2020-08-19,1,1
25e4b9e8-4759-427a-ada6-9b78d115ee0d,1207,81318,2020-08-05,1,0
c1c8c158-1c27-4f1b-8f64-41cecb3209de,1207,46849,2020-02-20,1,1
a8ecfe48-565c-4352-9f7e-be6b11c695da,1207,74204,2020-05-31,0,0
89a5d9b0-ac81-4c98-bac0-f995200b7547,1208,68595,2020-07-09,1,0
69c4afc8-db58-498d-b1c5-238f89b031d4,1208,82515,2020-07-15,1,0
74671243-c255-4661-a8e1-c5dae9e976e7,1208,62858,2020-11-15,0,1
41abc5c0-69af-4f37-87d0-db6b79682818,1208,7246,2020-12-24,0,0
b6998675-d7d4-4940-9c5e-3f582bf7909f,1208,1600,2020-10-19,1,1
eaa3d692-6112-4d63-b135-0ccaa191a688,1208,64706,2020-10-28,0,1
f99b8b06-f1d0-4c07-a58b-b64b9fafc91c,1208,114892,2020-02-12,0,1
bfcb5924-9ea7-480f-ad55-2f4abbf01073,1208,30983,2020-10-16,1,1
b84cf8b6-3bfe-46dc-b993-94aab6a77a2b,1208,2742,2020-08-25,1,0
0aa1a2cf-8b5f-4f66-8617-27e2bec2b5ea,1208,134949,2020-07-04,0,1
74feb8a2-eb77-4fda-b6f8-45a4cd1b4c4c,1208,77696,2020-04-11,0,0
647b07c1-3678-49aa-8c0f-ab4c1775f717,1208,4630,2020-11-25,0,1
5ef005e2-de27-40ab-90f7-53545adb531c,1209,72615,2021-01-15,1,0
d3d1b6b2-8f51-4303-892f-416aaf72d0bb,1209,111119,2020-05-18,1,1
35b35a39-dc69-4813-b25b-91068eb9ed7c,1209,88803,2020-12-19,0,1
1d1cc975-dff6-4344-846e-604a3599ca0f,1209,91977,2020-03-01,1,0
e6a27cc3-8531-4dea-89f0-561b5fd87377,1209,112077,2020-11-17,0,1
d05ff196-1688-4416-838a-e20353ee6bb9,1209,87739,2020-04-07,0,1
0858e6a2-ca30-4879-8d7d-aa083d4b9617,1209,62650,2020-09-07,1,0
fb5d4016-0fd7-431f-8b3d-6dba141692ed,1209,60622,2020-05-25,1,0
482086c4-ec3f-412c-b212-9ae6de077bd9,1209,253,2020-12-30,0,0
41e3feb5-c79e-4bfb-b612-b65195ed9c80,1209,2742,2020-10-01,0,0
2d666813-98f0-49bb-be6a-a87d1bc6592c,1209,3172,2020-04-24,0,1
3542aea0-acfc-40ad-b408-e341f015313e,1209,93812,2020-01-19,0,0
d83f0599-a27d-48e8-89ea-b384e042a782,1209,110356,2020-10-04,0,1
e3ebd459-c221-4509-bb8f-61800e80af9b,1209,71738,2020-07-06,1,0
dcf7d8d3-a324-40a2-9fad-adb538a93198,1209,61752,2020-12-30,0,0
cfb9cea4-a6e0-4541-a987-35467d77811c,1209,35279,2020-01-27,1,0
5555a5cd-cf1f-4c90-8679-6f89525b73b5,1209,3750,2020-10-24,1,0
f1764c46-6a62-4a58-be3c-da5f3eb6745c,1209,43899,2020-03-30,0,1
d83d847a-69c6-43c8-be62-e0a168d7f6dd,1209,5639,2020-06-06,1,1
f689fdcd-3ca7-4bed-ad82-05f8110839e6,1209,110642,2020-01-28,0,1
368fc960-7881-4a21-a474-ccbb40b32130,1209,77939,2020-11-28,1,1
e59b9184-aa70-449e-8e5c-20e5a0c08770,1209,39852,2020-10-23,1,1
7dc9d7d5-9b03-4129-8a7f-b5b9732b074b,1209,99509,2020-01-17,0,0
02fe28b5-fc4a-4b83-9b41-dc8d0db1bb8b,1209,63639,2020-05-30,1,1
57ed9c46-e4a0-48bb-9cda-aad18f6cd85c,1209,3772,2020-10-05,0,0
0e71cf7e-0752-43dc-be77-998387f33616,1209,39336,2020-05-22,1,0
10c0d326-fefe-46e4-ab11-60306e349c5c,1209,91557,2020-11-03,0,0
2ab06dbe-bbe9-4ccf-8d6c-41dbbd7b5433,1210,15621,2020-11-21,0,1
013dd9ea-103e-4ace-a420-593904323d85,1210,57532,2020-04-09,1,0
67c21dc6-c754-441f-9fbe-4716c4e4de77,1210,115577,2020-02-16,0,0
7c212b44-7838-4c77-9555-faaecccabf6a,1210,31910,2020-08-23,0,1
abe02ee3-8e58-422c-829d-fab1910544c0,1210,1618,2020-09-03,0,0
d292005f-88c9-4acf-a0e9-fbc3ad6a00d7,1210,15804,2020-01-12,1,0
2297396b-5666-492f-ac6e-625dc2137838,1210,61888,2020-09-25,1,1
46e7fff8-e873-42f6-bb5d-6e2e698e0478,1210,32605,2020-02-06,1,1
6675793d-91f1-443f-af25-54bde0befdfb,1210,61692,2020-01-13,1,1
cd4b1b2a-02cc-4471-8034-c56dae60bb51,1210,68349,2020-06-21,0,1
275ac9ef-bf4d-47f9-a293-206f60eb66de,1210,16286,2020-02-26,0,0
238d378d-9c1e-4e4d-a2a8-5d4309f0e1f6,1210,83867,2020-10-26,1,0
bc5a587e-c2a0-4d2c-a3f2-92f51d415739,1210,1759,2020-12-11,1,1
6db57888-0ff5-4826-9a8a-fa1711910e72,1210,66053,2020-12-10,1,1
89132500-0c50-4646-9232-fe4034271c3f,1210,71731,2020-01-23,1,1
d3ede1b1-3129-4b54-a679-8e2163da3f22,1210,39276,2020-10-23,1,0
b82da6f0-afa6-4bf1-9ca3-c49b8eadf870,1210,4658,2020-10-17,1,1
be920eb8-4603-4ef6-bd5f-79467a249625,1210,2408,2020-11-04,1,1
69d0d0c7-d935-4a40-9397-577aac6302b9,1210,67487,2020-08-08,1,0
74176652-b8f7-437e-bf6d-12620ac8af51,1210,97186,2020-08-07,1,0
0ea3e028-25ee-48fa-8efb-a24681e518f1,1210,42589,2020-07-06,0,0
f084cbff-402c-4dd3-bd9d-44f0694082ce,1210,93149,2020-09-02,1,0
ea76f86b-0c2e-47c4-9f84-6a3434afc420,1210,128876,2020-01-03,0,1
2dd06d4a-eb6f-4a3b-8836-90b6f14e5d1e,1210,154825,2020-04-27,0,0
aebbfa5d-3dec-4f86-abe0-dd5bc3834539,1210,117376,2021-01-04,1,0
94e8329b-aee7-4ead-8e5f-b538687257cf,1210,99966,2020-03-23,0,1
aae0ef7a-ca1d-4b22-a140-abe701d6022a,1211,2328,2020-12-04,0,1
fe4849b0-fec5-4d0f-b2ee-204ea0f0a356,1211,95259,2020-09-11,0,0
3b69a450-6d48-4893-a305-33ef6e05ca8f,1211,98161,2020-05-29,0,1
6d0a3c7d-f244-4e2c-b178-4a4b315b1185,1211,114501,2020-02-10,0,1
fce3087c-6bb2-4fde-8e78-063689b3489e,1211,17149,2020-09-14,0,1
bae0cdde-6420-4a6d-99d0-ef716858e255,1211,97441,2020-11-14,1,1
06883955-05bb-47d9-93d2-7c18ddf0eeec,1211,32573,2020-02-26,0,1
8bfb63a1-8296-4f7b-ba89-80758723366f,1211,1466,2020-03-22,1,1
3e17c19f-e247-4b57-9b25-174605c605cb,1211,288,2020-08-27,1,0
fb7722e5-274f-4361-9bd0-3534ab337698,1211,62455,2020-06-03,1,0
b3e1142c-31ad-4dcd-bd0a-6d4c25afd759,1211,46511,2020-11-16,1,0
30ccbb81-02bd-40c1-9b19-35cca945feed,1211,97546,2020-02-25,1,1
57edc7c7-af24-4ae4-97a3-b0c43520aec2,1211,66871,2020-11-11,1,0
0492278e-28f6-4c98-81d0-72417009a73f,1211,4629,2020-06-16,0,0
0a13eaf2-8164-43cd-a50a-ce9ca075ce04,1211,97186,2020-04-29,1,1
ca017346-8d1c-4c6f-83d1-522c00e15fbf,1211,128876,2020-04-08,1,0
98cecbbb-3b15-4b10-853e-24cf4defc5f3,1211,80564,2020-08-01,1,1
fa182266-269c-4685-9ab7-0b4ff3f65b6f,1211,73126,2020-03-16,0,0
d101df4b-d472-4343-8ce4-cfef119bd3b1,1211,80825,2020-12-09,1,0
de5e4a92-d890-42f6-ad2c-5aa26332c056,1211,111499,2020-02-04,0,0
72a18957-a09e-4414-9d0c-b5b55121fcbf,1211,118956,2020-04-12,1,0
54dd2570-7ddc-49cb-8c23-3febf4c2e50e,1211,63646,2020-08-18,0,1
89fe1bca-93a5-45b6-94a4-642eb5672d9e,1211,72597,2021-01-11,1,0
a241f366-6e29-4ea8-a303-16a8aac76b89,1211,44217,2020-05-12,1,1
c06b4580-bdf4-4b5c-8ead-3b1ef910b45e,1211,46533,2021-01-16,0,0
cd65d2a6-2243-4c09-84f0-06ddf47195a0,1211,252,2020-03-16,1,0
82968d0e-9c56-4a56-95b1-f2643963578d,1211,85844,2020-12-08,1,1
75c6fc97-19ae-4b6f-b257-ada3368b9c3e,1212,130372,2020-01-31,1,0
e93a1c50-f61e-4021-a947-37d152a9a125,1212,2190,2020-07-22,1,1
7f2285ed-ace4-4c4b-b728-4d0ac93c6d2f,1212,39362,2020-12-20,0,0
97e4767b-f265-4ee5-95b7-c8ff6ada4e05,1212,1435,2020-09-05,1,1
dbdedfe3-517e-4c27-9fc1-a247e9bcae44,1212,63646,2020-06-08,0,1
7445d959-4369-4a65-bdb1-fdf82a862119,1212,4879,2020-09-20,1,1
744da240-5605-4aec-894a-5c565dcbc3d0,1212,123566,2020-07-28,0,1
ee04eabb-099b-47ed-99c8-ea11bc76f05f,1212,513,2020-12-31,1,1
b808b029-5711-46b3-94b4-1ffa0469e2c7,1212,85940,2020-08-27,0,0
8e1d7b1a-b2c7-47b0-b3f2-2239f2f7105d,1212,1431,2020-02-21,1,0
a87ced4a-3d85-419c-ac87-fc700893a053,1212,71886,2020-11-15,1,1
de5948b4-d007-40a9-8c7d-fcd1d347db6c,1212,74081,2020-12-19,1,1
bbf875f1-8371-4a90-86bd-b90db2066a68,1212,67126,2020-05-09,1,0
cc1b30bd-9f4c-45e7-9f90-08dac766f67b,1213,63145,2020-06-08,0,1
509d8073-ed96-4a28-9c11-f16d3f8d3ff5,1213,93292,2020-09-11,1,0
ce42a741-539e-427b-b850-ee6c44e55d34,1213,1415,2020-11-22,1,1
cbd6f985-4625-4962-b3c7-2c0171a49957,1213,85853,2020-05-01,1,1
8977c24d-a370-48bd-bee6-63bfc75043a5,1213,66082,2020-01-20,1,1
2912c275-247a-4a9f-b918-ed8f017514d1,1213,61374,2020-05-25,1,0
dcc2b14b-ce68-47a3-8b9b-46aa56dc532b,1213,45016,2020-06-06,1,1
1fa6cb33-717c-4124-8031-8a0c26f53794,1213,119279,2020-05-02,0,1
6cd4424f-d770-44d7-b8ea-ef8488926b16,1213,95171,2020-05-17,1,0
58032eae-5ee2-410c-92e8-ec7c32f36fac,1213,4313,2020-10-24,1,1
d947a11c-d1e2-4141-9d06-300c0c3d4168,1213,4630,2020-08-10,0,0
7f7370a5-3302-4212-ba56-ad0904d02116,1214,80169,2020-12-19,0,1
8ac84f28-2b1e-4aef-bdb1-3368ee942f0b,1214,123566,2020-07-15,0,0
59136eab-2b0d-4323-b03a-c6886dc15152,1214,135934,2020-07-02,1,1
2b6b3885-d317-48cb-932e-f6bd1722a1b1,1214,66053,2020-10-11,1,1
cbd687dc-b8df-4063-824c-f1876e67d629,1214,105,2020-02-29,0,0
12581262-3e28-41fc-b64b-6659ed39a62d,1214,107124,2020-10-01,1,1
da36b111-89e0-4640-82ad-96faaa582554,1214,45016,2020-11-03,1,0
9744cbf1-638d-423e-90bb-ffaaf3218589,1214,105213,2020-11-01,0,0
26e4c3c4-8c9d-4585-8ad5-8658c08054da,1214,1911,2020-06-16,0,0
28eb5161-2bf7-444a-8a2a-ed792ddd81d0,1214,127865,2020-10-09,1,0
8a40a9aa-3cf8-47e3-8fdb-5c53861667ff,1214,34415,2020-05-26,0,0
cd9886c5-33ae-4869-bffb-40f831ef5592,1214,95259,2020-08-20,0,1
9f039bcd-c806-4ec0-a0ae-f42edfb91f4a,1214,93741,2020-08-12,1,0
7649d845-48ac-4121-8e31-b7ab5ae32f02,1214,2327,2020-03-17,1,1
8c91ec26-e395-4162-8786-2d4b05258502,1214,1877,2020-12-31,1,1
2ca1e82c-ce20-45d5-9b26-548c93f56dc9,1214,1424,2020-11-22,1,1
f0be4255-0696-40b5-89a8-97b0d4c17545,1214,82596,2020-03-09,0,1
15d55667-fe58-4182-9873-e6828a1ed8f9,1214,79501,2020-07-09,1,1
cf713558-8820-4c1c-a1c9-cfc9b37c884d,1214,99047,2020-12-28,0,0
948af89a-cc78-4fb9-8af1-35f17cff847a,1214,106519,2020-06-24,1,0
c36f14e9-95ef-42d8-922c-7ede382da713,1214,92916,2020-11-17,0,0
a90f8170-ef6e-416c-b371-85509b2a9cff,1214,2288,2020-07-02,1,0
e21654fe-c52d-49a0-b993-532083a8be0b,1214,2309,2020-06-03,1,0
cc957f4f-3dea-4df7-bc5e-8f7df07707f0,1214,580,2020-01-31,1,0
3db18c0a-da92-48f3-b3c0-cce09ba1b412,1214,2973,2020-06-06,1,0
d53f576f-628f-4f8f-b919-787591253617,1214,64706,2020-08-17,1,1
48ce9946-6bad-49b5-a733-31147c54d9cf,1214,73467,2020-04-09,1,0
22b01fdc-1c02-4a1d-bfbe-2a1f04de1b64,1215,40546,2020-06-05,1,1
c634ca19-94b4-468c-ab6e-158aa9b5750d,1215,93405,2020-04-01,1,0
a61793b7-5670-4f95-af93-a7d67b8ca1e0,1215,46261,2020-11-03,1,0
46ed69d7-ff2b-4b3c-b2f5-5aa364ec22a9,1215,98187,2020-01-18,1,1
2355a9bf-7860-4099-b42e-440d32dd5316,1215,97727,2020-02-03,0,0
fe673d87-7e24-4713-b25c-d32a575ad371,1215,71886,2021-01-18,0,0
90087cb8-ae52-4a6a-9eed-f383aa91f983,1215,530,2020-01-08,0,1
f03c3bbf-583e-41f5-9786-6f829f110ed5,1215,85940,2020-06-05,1,1
15557da2-4aeb-463e-a8ea-fb7d5791088c,1215,61901,2020-10-12,1,1
7f892f54-038b-4201-869e-cc13230db934,1215,60626,2020-12-14,0,1
109be7f9-abd9-4265-86c7-0a6e881f6752,1215,95,2020-07-11,0,0
2297de21-b665-41e4-bd73-f4d0fc7ed5bd,1215,2190,2021-01-15,1,0
ab179999-2141-446b-8839-6bda90da2bb3,1216,128010,2020-05-20,1,0
5bf83dc3-e1a9-496f-96ff-f59efa06dcda,1216,6547,2020-07-23,0,1
03f55e16-8e33-4109-807e-e4b113dc5139,1216,652,2020-04-29,0,0
af5c6c41-2e4f-434b-a3ad-b98970e77c92,1216,7821,2020-02-15,0,0
8b00c172-d963-4d9b-bc67-4527d6e32802,1216,87917,2020-10-31,1,1
e041c498-8f01-48f5-8f74-1285b68c98aa,1216,14141,2021-01-23,0,1
0bbc6b20-6644-4166-acc0-7a5212a9c770,1216,1413,2020-07-31,1,1
385c55f8-f403-4ddf-b69a-50e335796d70,1216,14814,2020-09-14,1,0
78103e04-bc7a-4003-8c52-038de925ac2e,1216,60625,2020-10-18,0,1
05b71d6e-429e-4d68-939f-d29f76a22fdd,1216,418,2020-10-30,0,0
81cc6812-7091-444e-84ff-337ee0cda4a6,1216,43348,2020-12-23,0,0
e814cb73-575e-47c5-8522-63c44f434ca6,1216,58111,2021-01-19,0,0
a4de7e3e-f77a-4b68-8c7c-66280343ffa5,1216,88329,2020-09-21,1,1
5eb56a07-c1e8-4bd9-aade-652b14cedad8,1216,95612,2020-10-07,0,1
654bd08b-f99d-4423-9173-a349b794d258,1216,2719,2020-10-21,1,0
fa536e29-353c-4d07-b510-f5b9ea4232b1,1216,60556,2020-07-25,1,0
955479f5-1f6e-43ef-b0f6-1736c384dcd7,1216,117023,2020-03-11,0,0
10fa70a6-5a18-4136-bd18-2948ffacccd9,1216,40075,2020-10-13,1,1
ece218a5-ee5a-449f-b1e8-c2fedcf38b56,1216,42282,2020-05-07,1,0
500dd02a-67ab-4d82-b25f-6906d1138d31,1216,79,2020-09-11,0,1
e0d5e4a1-bf01-421c-9c73-0df5d6596dfe,1216,61415,2020-05-07,1,1
38ac35fc-7b85-44ff-a025-70b4e27d8bcf,1216,7482,2020-05-04,0,1
d391258b-0251-4c29-abee-4c358485e1b0,1216,136315,2020-12-19,0,0
09da64ca-868c-4ab3-a80e-940a5b43ec37,1216,4414,2020-04-20,0,1
f6b84417-4afb-4398-bfe6-e9402c5ff338,1217,107171,2020-12-05,0,0
57a269db-a445-4b2b-b2e5-14bc6e30415b,1217,87739,2020-05-08,1,0
47c5d77c-e542-4d61-89b1-82dc1dda7f7b,1217,40403,2020-06-22,0,1
2cda8c35-bbfd-49df-8a82-731b82c6ac71,1217,97180,2020-11-09,1,0
126ee423-e454-4f99-a4c4-749d059f5aba,1217,30981,2020-12-11,1,0
e9070a81-0ef8-4827-bc67-1b2b30fda8a8,1217,79084,2020-05-11,0,0
59c8d48b-6884-4e7a-81b9-79e687a49aa9,1217,53606,2020-02-27,1,0
12708345-8d69-4d5e-ae0d-cbd8909ffc3c,1217,73925,2020-12-03,0,1
97cfac21-ebde-4fbc-978a-e40e6bf02119,1217,9687,2020-03-25,0,1
ad01ae00-c7f4-4dcc-8d69-9c7465055741,1217,84661,2020-08-18,1,1
3caf524e-7000-4877-a965-8e79f6496e06,1217,5148,2020-10-07,1,1
e87eff86-fe86-4c4c-9953-8521e292bca5,1217,33880,2020-04-08,1,0
fde2d399-9bbc-4550-93f3-9bc8e6140a35,1217,90937,2020-04-06,1,1
b644b13f-d470-4f8a-8903-494b3433a322,1217,1412,2020-03-04,1,1
aed70adf-3769-43de-a405-bf313f4db88f,1217,14396,2020-12-08,0,1
f3877384-b4cf-4109-9e17-1647b78ef839,1217,1663,2021-01-15,0,0
32b46aa2-2ee7-41ed-83bf-cbc9dc4a39f6,1217,39859,2020-08-26,0,0
ed516d43-2c06-4518-ab55-c3c829678d4d,1217,62126,2020-07-04,0,0
17a96027-28c4-4a6c-8e92-f250f9234539,1217,32605,2020-01-21,1,0
3facfb09-4c3c-4f31-bb9e-a33d1f9953e0,1217,74577,2020-11-25,0,0
539ac3a4-bf97-41a2-9922-5e53ce0da041,1217,9045,2020-11-09,1,0
4484c622-34a9-4f60-ba29-ff3bb3eb104a,1217,693,2020-10-07,0,0
725e7e14-3129-48aa-9e2d-8bb9742f2c03,1217,77721,2020-03-30,1,0
f2ddd35a-c6aa-4018-a566-7a3004f42488,1217,90870,2020-03-12,1,1
432ff8f0-e956-4890-b42e-f35f79e1f261,1217,88367,2020-09-22,0,0
82034f53-d4a3-4d05-b43a-e73ad192f969,1217,45950,2021-01-06,1,1
4ef6477c-9448-4986-a3ef-66cd4224b97f,1218,115577,2020-03-24,1,1
b2f1bf71-ab1c-494c-9b23-d360eee4fa29,1218,34742,2020-07-25,0,0
06e1b2ea-cf34-4e3d-91fe-96e39975d444,1218,12786,2020-03-10,0,0
fa3a2dd1-6288-42df-adc5-344c7869540a,1218,124271,2020-08-28,1,1
eef2f078-2528-4701-956f-ba7e65a80aca,1218,50825,2020-09-28,0,1
a2fb9b12-6eee-4140-8669-69482f123e0e,1218,62649,2020-01-04,0,1
4503bc34-ba7b-4c2c-8dd8-a0d4654a9ac8,1218,4602,2021-01-24,0,0
af0e7dd3-7250-416f-84a5-d482c5d51ddb,1218,60930,2020-12-16,1,0
e1b94a79-2093-4bcb-8db8-819be2c87156,1218,4598,2020-02-09,1,0
c7ed17e6-320f-488e-8173-b7640fa0b12c,1218,2660,2021-01-22,0,1
0278241d-1a00-4d52-9b27-e407948c5872,1218,99080,2020-12-15,1,1
a4afa75a-8687-447b-b9a1-295ad610a5ff,1219,4414,2020-05-31,0,0
a680ae63-dbb4-4350-9fb5-208638d15605,1219,106238,2020-09-05,0,1
879289bb-fb96-45bd-8488-f811135b2c04,1219,48462,2020-07-29,1,0
c9ed7d31-bda7-4265-bd98-3c04d3df3a01,1219,4018,2020-03-02,0,1
8bcb2572-cc35-4655-a26e-8102458bbf34,1219,126280,2020-01-26,0,0
04bde9f9-bd2d-4022-a86c-9783c395ed9a,1219,39434,2020-07-31,1,0
36c38b7d-7cec-4425-a1eb-e9b3561a3d22,1219,79501,2020-11-21,1,0
6958806f-e289-4b39-ab90-41f783189b27,1219,58450,2020-06-14,1,0
a55601be-8f2c-4644-8593-972b3dab24ea,1219,1855,2020-12-05,1,1
cec83dc2-fd46-41b7-ba0f-7892ab5025ec,1219,2004,2020-08-26,0,0
ee2bd6d8-dc30-42e8-9ba7-8b620d6650c6,1219,111110,2020-01-27,1,0
d8e71c62-5dcd-41dd-9453-9929776e45c8,1219,65150,2020-01-24,0,1
77aa30ab-fe7c-4894-b9b5-d9f606af1cbe,1219,1516,2020-04-29,1,1
8ea51679-c5b0-4133-a289-9939fcfc70fc,1219,69346,2020-11-16,1,1
fb2dca64-2c22-4c9e-9760-39d85b536ad0,1219,127581,2020-12-20,0,0
58b4b36a-5b09-47fb-9e32-aa22479359de,1219,61811,2020-09-02,1,1
f8f11692-48cc-4dc5-9611-52716d1924c0,1219,2604,2020-10-06,1,1
63ed7cbb-b357-4fd3-9217-1eb855cd2f56,1219,71024,2020-08-28,1,1
a3eec85c-2da0-482a-8f12-c89d98688fa8,1219,94305,2020-09-11,1,1
8dfb03d1-9109-4350-a49d-8f0dd16a53e5,1220,60625,2020-09-28,1,0
8a6a3d57-f88a-4324-8b68-064d59becfb1,1220,1618,2020-06-18,0,1
3f8150c1-294f-40f4-9cf4-720bb6dcb311,1220,82369,2020-08-11,1,0
bbfcc3c1-0e1a-409d-95fd-b1c2dbd52e65,1220,553,2020-12-08,1,1
2b76b68a-5bc7-478f-9da3-14c3d09faa85,1220,1621,2020-05-07,0,0
04d17dbd-489a-43dc-ab4d-e29ec33d9a97,1220,76747,2020-10-03,0,0
79f36901-b03a-4c6b-b943-18fde917e5b4,1220,66840,2020-12-08,0,0
0f99535b-e8f3-4a58-b715-dcd1a5ba9e29,1220,1043,2020-02-10,1,1
ddf3dbf4-c3a3-4784-8843-a8953d529674,1220,78191,2020-03-21,1,1
b0e67a24-fcaf-4217-a961-ea5aff1d294d,1220,66084,2020-08-10,0,0
cdad9ba4-f247-425a-8c79-547bf37c61cd,1220,3322,2020-10-24,0,1
ac4cd7ad-38f8-4eff-b8cd-5ee032ef542c,1220,96648,2020-07-20,1,1
d501cb81-2ad1-4cbe-b2e6-b0a36231f178,1220,13023,2020-11-24,0,1
c35bb85c-4d78-4ea4-933a-94a0ee62c530,1220,4324,2021-01-21,0,0
e35a964c-df53-46f4-bf77-d7891dbae126,1220,70593,2020-01-31,1,0
65595997-74ce-4250-9e0a-95e0e9ea16b3,1220,32910,2021-01-16,0,0
ad39b912-c43c-41ed-8a78-cf3e5ea987bc,1220,6024,2020-12-22,1,0
ada6816b-d894-4d34-8b7f-05b910676cce,1220,2719,2021-01-22,1,0
018cdf37-1895-48fc-aa4b-2dcfd1ab9639,1220,124834,2020-07-12,0,1
51756856-d8bc-4ffe-84ea-769d17af5b21,1220,98187,2020-11-02,1,0
